Frame,Word,Start Time (s),End Time (s),Assigned_Phoneme,starting_frame,end_frame,Frame_Range,Phonemes,Emotion,Character,Mode,Body Posture,Intensity,Background,Head_Direction,Eye_Direction,Head_Tilt,Zoom_Level,Blink,media
2596,done,84.92,85.94,B,2547,2578,,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2597,done,84.92,85.94,B,2547,2578,,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2598,done,84.92,85.94,B,2547,2578,,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2599,done,84.92,85.94,B,2547,2578,,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2600,done,84.92,85.94,B,2547,2578,,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2601,done,84.92,85.94,B,2547,2578,,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2602,done,84.92,85.94,B,2547,2578,,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2603,done,84.92,85.94,B,2547,2578,,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2604,done,84.92,85.94,B,2547,2578,,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2605,done,84.92,85.94,B,2547,2578,,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2606,done,84.92,85.94,B,2547,2578,,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2607,done,84.92,85.94,B,2547,2578,,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2608,done,84.92,85.94,B,2547,2578,,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2609,done,84.92,85.94,B,2547,2578,,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2610,done,84.92,85.94,B,2547,2578,,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2611,done,84.92,85.94,B,2547,2578,,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2612,done,84.92,85.94,B,2547,2578,,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2613,done,84.92,85.94,B,2547,2578,,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2614,done,84.92,85.94,B,2547,2578,,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2615,done,84.92,85.94,B,2547,2578,,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2616,done,84.92,85.94,B,2547,2578,,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2617,done,84.92,85.94,B,2547,2578,,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2618,done,84.92,85.94,B,2547,2578,,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2619,done,84.92,85.94,B,2547,2578,,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2620,done,84.92,85.94,B,2547,2578,,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2621,done,84.92,85.94,B,2547,2578,,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2622,done,84.92,85.94,B,2547,2578,,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2623,done,84.92,85.94,B,2547,2578,,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2624,done,84.92,85.94,B,2547,2578,,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2625,done,84.92,85.94,B,2547,2578,,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2626,done,84.92,85.94,B,2547,2578,,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2627,done,84.92,85.94,B,2547,2578,,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,M,5,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2628,postures,87.6,88.08,P,2628,2642,2628-2642,"['P', 'AA1', 'S', 'CH', 'ER0', 'Z']",angry,character1,big_center,cross_hands,True,green,M,M,5,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2629,postures,87.6,88.08,AA1,2628,2642,2628-2642,"['P', 'AA1', 'S', 'CH', 'ER0', 'Z']",angry,character1,big_center,cross_hands,True,green,M,M,5,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2630,postures,87.6,88.08,AA1,2628,2642,2628-2642,"['P', 'AA1', 'S', 'CH', 'ER0', 'Z']",angry,character1,big_center,cross_hands,True,green,M,M,5,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2631,postures,87.6,88.08,AA1,2628,2642,2628-2642,"['P', 'AA1', 'S', 'CH', 'ER0', 'Z']",angry,character1,big_center,cross_hands,True,green,M,M,5,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2632,postures,87.6,88.08,AA1,2628,2642,2628-2642,"['P', 'AA1', 'S', 'CH', 'ER0', 'Z']",angry,character1,big_center,cross_hands,True,green,M,M,5,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2633,postures,87.6,88.08,AA1,2628,2642,2628-2642,"['P', 'AA1', 'S', 'CH', 'ER0', 'Z']",angry,character1,big_center,cross_hands,True,green,M,M,5,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2634,postures,87.6,88.08,S,2628,2642,2628-2642,"['P', 'AA1', 'S', 'CH', 'ER0', 'Z']",angry,character1,big_center,cross_hands,True,green,M,M,5,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2635,postures,87.6,88.08,S,2628,2642,2628-2642,"['P', 'AA1', 'S', 'CH', 'ER0', 'Z']",angry,character1,big_center,cross_hands,True,green,M,M,5,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2636,postures,87.6,88.08,CH,2628,2642,2628-2642,"['P', 'AA1', 'S', 'CH', 'ER0', 'Z']",angry,character1,big_center,cross_hands,True,green,M,M,5,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2637,postures,87.6,88.08,CH,2628,2642,2628-2642,"['P', 'AA1', 'S', 'CH', 'ER0', 'Z']",angry,character1,big_center,cross_hands,True,green,M,M,5,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2638,postures,87.6,88.08,ER0,2628,2642,2628-2642,"['P', 'AA1', 'S', 'CH', 'ER0', 'Z']",angry,character1,big_center,cross_hands,True,green,M,M,5,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2639,postures,87.6,88.08,ER0,2628,2642,2628-2642,"['P', 'AA1', 'S', 'CH', 'ER0', 'Z']",angry,character1,big_center,cross_hands,True,green,M,M,5,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2640,postures,87.6,88.08,ER0,2628,2642,2628-2642,"['P', 'AA1', 'S', 'CH', 'ER0', 'Z']",angry,character1,big_center,cross_hands,True,green,M,M,5,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2641,postures,87.6,88.08,Z,2628,2642,2628-2642,"['P', 'AA1', 'S', 'CH', 'ER0', 'Z']",angry,character1,big_center,cross_hands,True,green,M,M,5,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2641,done,88.08,88.94,D,2641,2668,2642-2668,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,M,5,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2642,postures,87.6,88.08,Z,2628,2642,2628-2642,"['P', 'AA1', 'S', 'CH', 'ER0', 'Z']",angry,character1,big_center,cross_hands,True,green,M,M,5,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2642,done,88.08,88.94,D,2641,2668,2642-2668,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,M,5,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2643,done,88.08,88.94,D,2641,2668,2642-2668,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,M,5,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2644,done,88.08,88.94,D,2641,2668,2642-2668,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,M,5,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2645,done,88.08,88.94,D,2641,2668,2642-2668,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,M,5,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2646,done,88.08,88.94,AH1,2641,2668,2642-2668,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,M,5,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2647,done,88.08,88.94,AH1,2641,2668,2642-2668,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,M,5,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2648,done,88.08,88.94,AH1,2641,2668,2642-2668,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,R,5,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2649,done,88.08,88.94,AH1,2641,2668,2642-2668,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,R,5,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2650,done,88.08,88.94,AH1,2641,2668,2642-2668,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,R,5,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2651,done,88.08,88.94,AH1,2641,2668,2642-2668,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,R,5,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2652,done,88.08,88.94,AH1,2641,2668,2642-2668,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,R,5,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2653,done,88.08,88.94,AH1,2641,2668,2642-2668,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,R,5,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2654,done,88.08,88.94,AH1,2641,2668,2642-2668,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,R,5,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2655,done,88.08,88.94,AH1,2641,2668,2642-2668,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,R,5,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2656,done,88.08,88.94,AH1,2641,2668,2642-2668,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,R,5,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2657,done,88.08,88.94,AH1,2641,2668,2642-2668,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,R,5,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2658,done,88.08,88.94,AH1,2641,2668,2642-2668,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,R,5,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2659,done,88.08,88.94,AH1,2641,2668,2642-2668,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,R,5,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2660,done,88.08,88.94,N,2641,2668,2642-2668,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,R,5,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2661,done,88.08,88.94,N,2641,2668,2642-2668,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,R,5,1.0,True,projects/1/media/chunk_0_dipika.jpeg
2662,done,88.08,88.94,N,2641,2668,2642-2668,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,R,5,1.0,True,projects/1/media/chunk_0_dipika.jpeg
2663,done,88.08,88.94,N,2641,2668,2642-2668,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,M,5,1.0,True,projects/1/media/chunk_0_dipika.jpeg
2664,done,88.08,88.94,N,2641,2668,2642-2668,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,M,5,1.0,True,projects/1/media/chunk_0_dipika.jpeg
2665,done,88.08,88.94,N,2641,2668,2642-2668,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,M,5,1.0,True,projects/1/media/chunk_0_dipika.jpeg
2666,done,88.08,88.94,N,2641,2668,2642-2668,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,M,5,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2667,done,88.08,88.94,N,2641,2668,2642-2668,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,M,5,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2668,done,88.08,88.94,N,2641,2668,2642-2668,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,M,5,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2669,done,88.08,88.94,B,2641,2668,,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,M,5,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2670,done,88.08,88.94,B,2641,2668,,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,M,5,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2671,done,88.08,88.94,B,2641,2668,,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,M,5,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2672,done,88.08,88.94,B,2641,2668,,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2673,done,88.08,88.94,B,2641,2668,,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2674,done,88.08,88.94,B,2641,2668,,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2675,done,88.08,88.94,B,2641,2668,,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2676,done,88.08,88.94,B,2641,2668,,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2677,done,88.08,88.94,B,2641,2668,,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2678,done,88.08,88.94,B,2641,2668,,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2679,done,88.08,88.94,B,2641,2668,,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2680,done,88.08,88.94,B,2641,2668,,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2681,done,88.08,88.94,B,2641,2668,,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2682,done,88.08,88.94,B,2641,2668,,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2683,done,88.08,88.94,B,2641,2668,,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2684,done,88.08,88.94,B,2641,2668,,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2685,done,88.08,88.94,B,2641,2668,,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2686,done,88.08,88.94,B,2641,2668,,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2687,done,88.08,88.94,B,2641,2668,,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2688,done,88.08,88.94,B,2641,2668,,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2689,done,88.08,88.94,B,2641,2668,,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2690,done,88.08,88.94,B,2641,2668,,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2691,done,88.08,88.94,B,2641,2668,,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2692,done,88.08,88.94,B,2641,2668,,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2693,done,88.08,88.94,B,2641,2668,,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2694,done,88.08,88.94,B,2641,2668,,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2695,done,88.08,88.94,B,2641,2668,,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2696,done,88.08,88.94,B,2641,2668,,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2697,done,88.08,88.94,B,2641,2668,,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2698,done,88.08,88.94,B,2641,2668,,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2699,done,88.08,88.94,B,2641,2668,,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2700,done,88.08,88.94,B,2641,2668,,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2701,done,88.08,88.94,B,2641,2668,,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2702,done,88.08,88.94,B,2641,2668,,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2703,done,88.08,88.94,B,2641,2668,,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2704,done,88.08,88.94,B,2641,2668,,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2705,done,88.08,88.94,B,2641,2668,,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2706,done,88.08,88.94,B,2641,2668,,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2707,done,88.08,88.94,B,2641,2668,,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2708,done,88.08,88.94,B,2641,2668,,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2709,done,88.08,88.94,B,2641,2668,,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2710,done,88.08,88.94,B,2641,2668,,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2711,done,88.08,88.94,B,2641,2668,,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2712,done,88.08,88.94,B,2641,2668,,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2713,done,88.08,88.94,B,2641,2668,,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2714,done,88.08,88.94,B,2641,2668,,"['D', 'AH1', 'N']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2715,random,90.5,90.82,R,2715,2725,2715-2725,"['R', 'AE1', 'N', 'D', 'AH0', 'M']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2716,random,90.5,90.82,R,2715,2725,2715-2725,"['R', 'AE1', 'N', 'D', 'AH0', 'M']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2717,random,90.5,90.82,AE1,2715,2725,2715-2725,"['R', 'AE1', 'N', 'D', 'AH0', 'M']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2718,random,90.5,90.82,N,2715,2725,2715-2725,"['R', 'AE1', 'N', 'D', 'AH0', 'M']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2719,random,90.5,90.82,N,2715,2725,2715-2725,"['R', 'AE1', 'N', 'D', 'AH0', 'M']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2720,random,90.5,90.82,D,2715,2725,2715-2725,"['R', 'AE1', 'N', 'D', 'AH0', 'M']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2721,random,90.5,90.82,AH0,2715,2725,2715-2725,"['R', 'AE1', 'N', 'D', 'AH0', 'M']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2722,random,90.5,90.82,AH0,2715,2725,2715-2725,"['R', 'AE1', 'N', 'D', 'AH0', 'M']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2723,random,90.5,90.82,AH0,2715,2725,2715-2725,"['R', 'AE1', 'N', 'D', 'AH0', 'M']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2724,random,90.5,90.82,M,2715,2725,2715-2725,"['R', 'AE1', 'N', 'D', 'AH0', 'M']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2724,potato,90.82,91.28,P,2724,2738,2725-2738,"['P', 'AH0', 'T', 'EY1', 'T', 'OW2']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2725,random,90.5,90.82,M,2715,2725,2715-2725,"['R', 'AE1', 'N', 'D', 'AH0', 'M']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2725,potato,90.82,91.28,AH0,2724,2738,2725-2738,"['P', 'AH0', 'T', 'EY1', 'T', 'OW2']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2726,potato,90.82,91.28,AH0,2724,2738,2725-2738,"['P', 'AH0', 'T', 'EY1', 'T', 'OW2']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2727,potato,90.82,91.28,AH0,2724,2738,2725-2738,"['P', 'AH0', 'T', 'EY1', 'T', 'OW2']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2728,potato,90.82,91.28,AH0,2724,2738,2725-2738,"['P', 'AH0', 'T', 'EY1', 'T', 'OW2']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2729,potato,90.82,91.28,T,2724,2738,2725-2738,"['P', 'AH0', 'T', 'EY1', 'T', 'OW2']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2730,potato,90.82,91.28,EY1,2724,2738,2725-2738,"['P', 'AH0', 'T', 'EY1', 'T', 'OW2']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2731,potato,90.82,91.28,EY1,2724,2738,2725-2738,"['P', 'AH0', 'T', 'EY1', 'T', 'OW2']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
2732,potato,90.82,91.28,EY1,2724,2738,2725-2738,"['P', 'AH0', 'T', 'EY1', 'T', 'OW2']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
